store_id,party,source_store_id,source_identifier,store_name,operator_id,street_address,town,county,postcode,latitude,longitude,source,location_type,public,street_address2,street_address3,temporarily_closed,permanently_closed
SC-4700870,Southern Co-op,4700870,9764.0,Welcome Taunton,2183408,Station Road,Taunton,Somerset,TA1 1NQ,51.01989551,-3.10578946,Southern Co-op Uberall API,,,,,,
SC-4700871,Southern Co-op,4700871,9790.0,Welcome Southsea,2183408,43 Green Road,Southsea,Portsmouth,PO5 4DY,50.7911131,-1.0896532,Southern Co-op Uberall API,,,,,,
SC-4700872,Southern Co-op,4700872,9796.0,Welcome Rainworth,2183408,Southwell Road East,Mansfield,Nottinghamshire,NG21 0AA,53.1187157,-1.11870283,Southern Co-op Uberall API,,,,,,
SC-4700873,Southern Co-op,4700873,9793.0,Welcome Sandy,2183408,Kestrel Way,Sandy,Central Bedfordshire,SG19 2TG,52.1413025,-0.2946669,Southern Co-op Uberall API,,,,,,
SC-4700874,Southern Co-op,4700874,9792.0,Welcome Wilsley Pound,2183408,A229,Cranbrook,Kent,TN17 2HR,51.1089868,0.5472283,Southern Co-op Uberall API,,,,,,
SC-4700895,Southern Co-op,4700895,9797.0,Welcome Dewsbury,2183408,396 Leeds Road,Dewsbury,West Yorkshire,WF12 7QE,53.6990057,-1.6134547,Southern Co-op Uberall API,,,,,,
SC-4700896,Southern Co-op,4700896,9812.0,Welcome Boscombe,2183408,382 Holdenhurst Road,Bournemouth,Dorset,BH8 8BN,50.73253433,-1.85043148,Southern Co-op Uberall API,,,,,,
SC-4700897,Southern Co-op,4700897,9788.0,Welcome Meads,2183408,34 Meads Street,Eastbourne,East Sussex,BN20 7QY,50.7563179,0.267957,Southern Co-op Uberall API,,,,,,
SC-4700898,Southern Co-op,4700898,9794.0,Welcome Cheltenham,2183408,58-60 Hewlett Road,Cheltenham,Gloucestershire,GL52 6AH,51.89932818,-2.06626989,Southern Co-op Uberall API,,,,,,
SC-4700899,Southern Co-op,4700899,9811.0,Welcome Westhoughton,2183408,34-40 Market Street,Bolton,Greater Manchester,BL5 3AN,53.5488211,-2.52241,Southern Co-op Uberall API,,,,,,
SC-4700900,Southern Co-op,4700900,9823.0,Welcome Milford,2183408,47 Church Road,Godalming,Surrey,GU8 5JB,51.1714973,-0.6431515,Southern Co-op Uberall API,,,,,,
SC-4700901,Southern Co-op,4700901,9799.0,Welcome Ripon,2183408,32 Clotherholme Road,Ripon,North Yorkshire,HG4 2DQ,54.13927234,-1.54240309,Southern Co-op Uberall API,,,,,,
SC-4700902,Southern Co-op,4700902,9798.0,Welcome Wakefield,2183408,59 Stoney Lane,Wakefield,West Yorkshire,WF4 3JR,53.6325534,-1.5198058,Southern Co-op Uberall API,,,,,,
SC-4700903,Southern Co-op,4700903,9817.0,Welcome Thamesmead,2183408,3 Wagtail Walk,London,Greater London,SE2 9FD,51.4965826,0.12184991,Southern Co-op Uberall API,,,,,,
SC-4700904,Southern Co-op,4700904,9819.0,Welcome Tower Bridge,2183408,168 Tower Bridge Road,London,Greater London,SE1 3LS,51.49964954,-0.07861267,Southern Co-op Uberall API,,,,,,
SC-4819776,Southern Co-op,4819776,9835.0,Welcome Leighton Buzzard,2183408,80-90 Clarence Road,Leighton Buzzard,Central Bedfordshire,LU7 3EL,51.92415,-0.654747,Southern Co-op Uberall API,,,,,,
SC-5029687,Southern Co-op,5029687,9842.0,Welcome The Hard,2183408,22 The Hard,Portsmouth,Portsmouth,PO1 3DT,50.7979668,-1.1058932,Southern Co-op Uberall API,,,,,,
SC-5199855,Southern Co-op,5199855,9816.0,Welcome Newham,2183408,Royal Quay Road,London,Greater London,E16 2BF,51.508222,0.0726403,Southern Co-op Uberall API,,,,,,
SC-5792588,Southern Co-op,5792588,9833.0,Welcome Cuffley,2183408,23A Station Road,Potters Bar,Hertfordshire,EN6 4HX,51.70804629825522,-0.1125646061515861,Southern Co-op Uberall API,,,,,,
SC-5891476,Southern Co-op,5891476,9840.0,Welcome Croydon,2183408,9 Fell Road,Croydon,Greater London,CR0 1LL,51.37121667,-0.09814104,Southern Co-op Uberall API,,,,,,
SC-5895829,Southern Co-op,5895829,9820.0,Welcome Aberfeldy Square,2183408,10 Aberfeldy Square,London,Greater London,E14 0XA,51.51287362,-0.00504203,Southern Co-op Uberall API,,,,,,
SC-5896716,Southern Co-op,5896716,9815.0,Welcome Brentford,2183408,2 Lionel Road South,Brentford,Greater London,TW8 0RZ,51.4897377,-0.2870373,Southern Co-op Uberall API,,,,,,
SC-5902041,Southern Co-op,5902041,9820.0,Welcome Canada Water,2183408,1 Deal Porters Way,London,Greater London,SE16 6BH,51.49717227,-0.04994406,Southern Co-op Uberall API,,,,,,
SC-5902616,Southern Co-op,5902616,9828.0,Welcome Blackwell,2183408,73 Station Road,Bristol,North Somerset,BS48 3LH,51.41921533,-2.749994,Southern Co-op Uberall API,,,,,,
SC-5932864,Southern Co-op,5932864,,Welcome St Leonards,2183408,100 Battle Road,Hastings,East Sussex,TN37 7AG,50.8743275,0.5530763,Southern Co-op Uberall API,,,,,,
SC-5936135,Southern Co-op,5936135,9857.0,Welcome Castleford,2183408,71-75 Leeds Road,Allerton Bywater,West Yorkshire,WF10 2HE,53.7527959,-1.3836067,Southern Co-op Uberall API,,,,,,
SC-6149043,Southern Co-op,6149043,,Welcome Windsor,2183408,12 High Street,Windsor,Berkshire,SL4 1LD,51.48148,-0.6067829,Southern Co-op Uberall API,,,,,,
SC-6168621,Southern Co-op,6168621,9847.0,Welcome Shrewsbury Road,2183408,Shrewsbury Road,Wem,Shropshire,SY4 5PA,52.8475318,-2.7284585,Southern Co-op Uberall API,,,,,,
SC-6409828,Southern Co-op,6409828,,Welcome Llangollen,2183408,4-6 Berwyn Street,Llangollen,Denbighshire,LL20 8ND,52.9689614,-3.17023712,Southern Co-op Uberall API,,,,,,
SC-4700821,Southern Co-op,4700821,430.0,Welcome Fair Oak,2184058,Fair Oak Road,Eastleigh,Hampshire,SO50 7AL,50.9643109,-1.29974291,Southern Co-op Uberall API,,,,,,
SC-4705216,Southern Co-op,4705216,28.0,"The Co-operative Food Chandlers Ford, Falkland Court",2184058,5 Falkland Court,Eastleigh,Hampshire,SO53 3GA,50.9720073,-1.3827266,Southern Co-op Uberall API,,,,,,
SC-4705218,Southern Co-op,4705218,55.0,The Co-operative Food Bishops Waltham,2184058,High Street,Bishop's Waltham,Hampshire,SO32 1AB,50.95455024,-1.2125212,Southern Co-op Uberall API,,,,,,
SC-4705220,Southern Co-op,4705220,178.0,Co-op Food,2184058,14 Hursley Road,Chandler's Ford,Hampshire,SO53 2FU,50.9845342,-1.3854707,Southern Co-op Uberall API,,,,,,
SC-4705227,Southern Co-op,4705227,104.0,"The Co-operative Food Fairoak, Sandy Lane",2184058,50 Sandy Lane,Fair Oak,Hampshire,SO50 8GB,50.9678484,-1.30438045,Southern Co-op Uberall API,,,,,,
SC-4705235,Southern Co-op,4705235,98.0,"The Co-operative Food Boyatt Wood, The Parade",2184058,6-8 Shakespeare Road,Eastleigh,Hampshire,SO50 4QP,50.9777177,-1.3597343,Southern Co-op Uberall API,,,,,,
SC-4705255,Southern Co-op,4705255,245.0,The Co-operative Food Romsey,2184058,22-24 The Hundred,Romsey,Hampshire,SO51 8BW,50.98903741,-1.49806254,Southern Co-op Uberall API,,,,,,
SC-4705258,Southern Co-op,4705258,381.0,"The Co-operative Food Romsey, Botley Road",2184058,Botley Road,Romsey,Hampshire,SO51 5AB,50.988369,-1.4847244,Southern Co-op Uberall API,,,,,,
SC-4705266,Southern Co-op,4705266,211.0,"The Co-operative Food Colden Common, St Vigor Way",2184058,Saint Vigor Way,Winchester,Hampshire,SO21 1UU,50.9964239,-1.3217193,Southern Co-op Uberall API,,,,,,
SC-4705272,Southern Co-op,4705272,23.0,"The Co-operative Food North Baddesley, Seymour Parade",2184058,1-5 Seymour Lane,Southampton,Hampshire,SO52 9FN,50.9761751,-1.4488283,Southern Co-op Uberall API,,,,,,
SC-4705274,Southern Co-op,4705274,109.0,"The Co-operative Food Romsey, Winchester Hill",2184058,Winchester Hill,Romsey,Hampshire,SO51 7YY,50.99347367,-1.48099555,Southern Co-op Uberall API,,,,,,
SC-4705296,Southern Co-op,4705296,26.0,"The Co-operative Food Southampton, High Street",2184058,117 High Street,Southampton,Southampton,SO14 2EA,50.89821414,-1.40419128,Southern Co-op Uberall API,,,,,,
SC-4705310,Southern Co-op,4705310,213.0,"The Co-operative Food Romsey, Warren Gardens",2184058,19-20 Warren Gardens,Romsey,Hampshire,SO51 7TR,50.99964581,-1.47613975,Southern Co-op Uberall API,,,,,,
SC-4705312,Southern Co-op,4705312,310.0,"The Co-operative Food Eastleigh, Leigh Road",2184058,Leigh Road,Eastleigh,Hampshire,SO50 5LN,50.9697169,-1.3598209,Southern Co-op Uberall API,,,,,,
SC-4705336,Southern Co-op,4705336,396.0,"The Co-operative Food Southampton, Archers Road",2184058,32 Archers Road,Southampton,Southampton,SO15 2LT,50.91611547,-1.40896711,Southern Co-op Uberall API,,,,,,
SC-4705355,Southern Co-op,4705355,406.0,"The Co-operative Food West End, High Street",2184058,3 High Street,Southampton,Hampshire,SO30 3AA,50.9292552,-1.3433838,Southern Co-op Uberall API,,,,,,
SC-4705356,Southern Co-op,4705356,341.0,The Co-operative Food Abbotswood,2184058,16 Abbotswood Common Road,Romsey,Hampshire,SO51 0BX,51.003709,-1.4736415,Southern Co-op Uberall API,,,,,,
SC-4705181,Southern Co-op,4705181,312.0,"The Co-operative Food Hanham, Memorial Road",2184059,183 Memorial Road,Bristol,South Gloucestershire,BS15 3LH,51.4400771,-2.5195147,Southern Co-op Uberall API,,,,,,
SC-4705182,Southern Co-op,4705182,337.0,"The Co-operative Food Bristol, School Road",2184059,School Road,Bristol,South Gloucestershire,BS30 8EP,51.4461266,-2.4839284,Southern Co-op Uberall API,,,,,,
SC-4705183,Southern Co-op,4705183,327.0,"The Co-operative Food Bristol, Two Mile Hill Road",2184059,47 Two Mile Hill Road,Bristol,Bristol City,BS15 1BS,51.4618901,-2.5269015,Southern Co-op Uberall API,,,,,,
SC-4705233,Southern Co-op,4705233,359.0,"The Co-operative Food Frome, Nunney Road",2184059,1a Nunney Road,Frome,Somerset,BA11 4LA,51.23056668,-2.3278095,Southern Co-op Uberall API,,,,,,
SC-4705254,Southern Co-op,4705254,322.0,"The Co-operative Food Keynsham, Queens Road",2184059,61 Queens Road,Keynsham,Bath and North East Somerset,BS31 2NW,51.4088791,-2.5072153,Southern Co-op Uberall API,,,,,,
SC-4705293,Southern Co-op,4705293,314.0,"The Co-operative Food Bristol, Ashley Down Road",2184059,Ashley Down Road,Bristol,Bristol City,BS7 9BU,51.4773651,-2.5801386,Southern Co-op Uberall API,,,,,,
SC-4705300,Southern Co-op,4705300,249.0,Co-op Food,2184059,223 Winsley Road,Bradford-on-Avon,Wiltshire,BA15 1QT,51.35051,-2.25532,Southern Co-op Uberall API,,,,,,
SC-4705315,Southern Co-op,4705315,224.0,"The Co-operative Food Corsham, Macie Drive",2184059,Macie Drive,Corsham,Wiltshire,SN13 9EJ,51.4285578,-2.2003555,Southern Co-op Uberall API,,,,,,
SC-4705323,Southern Co-op,4705323,70.0,"The Co-operative Food Bristol, Wells Road",2184059,174-178 Wells Road,Bristol,Bristol City,BS4 2AL,51.4400528,-2.573403,Southern Co-op Uberall API,,,,,,
SC-4705328,Southern Co-op,4705328,193.0,"The Co-operative Food Shaftesbury, Beaufoy Close",2184059,Beaufoy Close,Shaftesbury,Dorset,SP7 8PT,51.0081334,-2.1856865,Southern Co-op Uberall API,,,,,,
SC-4705337,Southern Co-op,4705337,371.0,"The Co-operative Food Bristol, Long Down Avenue",2184059,4 Long Down Avenue,Bristol,South Gloucestershire,BS16 1GU,51.5001345,-2.5609569,Southern Co-op Uberall API,,,,,,
SC-4705338,Southern Co-op,4705338,225.0,"The Co-operative Food Bristol, Redcliffe Street",2184059,Redcliff Street,Bristol,Bristol City,BS1 6LT,51.4506347,-2.5903574,Southern Co-op Uberall API,,,,,,
SC-4705339,Southern Co-op,4705339,240.0,The Co-operative Food Sturminster Newton,2184059,Lower Market Way,Sturminster Newton,Dorset,DT10 1BB,50.92764964,-2.30406216,Southern Co-op Uberall API,,,,,,
SC-4705342,Southern Co-op,4705342,385.0,"The Co-operative Food Bath, Widcombe Hill",2184059,Widcombe Hill,Bath,Bath and North East Somerset,BA2 6AA,51.37649917,-2.35285139,Southern Co-op Uberall API,,,,,,
SC-4705365,Southern Co-op,4705365,75.0,The Co-operative Food Mere,2184059,Church Street,Mere,Wiltshire,BA12 6DJ,51.0900674,-2.2688994,Southern Co-op Uberall API,,,,,,
SC-4705179,Southern Co-op,4705179,313.0,The Co-operative Food Pill,2184060,1-2 Baltic Place,Bristol,North Somerset,BS20 0EJ,51.478891,-2.684626,Southern Co-op Uberall API,,,,,,
SC-4705184,Southern Co-op,4705184,334.0,"The Co-operative Food Exeter, Buddle Lane",2184060,103 Buddle Lane,Exeter,Devon,EX4 1QT,50.7205693,-3.5497812,Southern Co-op Uberall API,,,,,,
SC-4705185,Southern Co-op,4705185,358.0,"The Co-operative Food Exmouth, Exeter Road",2184060,190B Exeter Road,Exmouth,Devon,EX8 3EA,50.63204961,-3.40989565,Southern Co-op Uberall API,,,,,,
SC-4705231,Southern Co-op,4705231,177.0,"The Co-operative Food Nailsea, Hannah More Road",2184060,6 Hannah More Road,Bristol,North Somerset,BS48 4RZ,51.42894492,-2.77669007,Southern Co-op Uberall API,,,,,,
SC-4705234,Southern Co-op,4705234,372.0,"The Co-operative Food Banwell, Knightcott Road",2184060,44 Knightcott Road,Banwell,North Somerset,BS29 6HF,51.3299748,-2.8760835,Southern Co-op Uberall API,,,,,,
SC-4705249,Southern Co-op,4705249,335.0,"The Co-operative Food Bridgwater, Stockmoor Road",2184060,Stockmoor Drive,Bridgwater,Somerset,TA6 6WU,51.10886899,-2.99955462,Southern Co-op Uberall API,,,,,,
SC-4705278,Southern Co-op,4705278,318.0,"The Co-operative Food Norton Fitzwarren, Morse Road",2184060,Morse Road,Taunton,Somerset,TA2 6DG,51.026274,-3.1488356,Southern Co-op Uberall API,,,,,,
SC-4705283,Southern Co-op,4705283,226.0,"The Co-operative Food Cotford St Luke, Graham Way",2184060,82 Graham Way,Taunton,Somerset,TA4 1HX,51.03929631,-3.18730048,Southern Co-op Uberall API,,,,,,
SC-4705307,Southern Co-op,4705307,192.0,"The Co-operative Food Portland, Weston Road",2184060,11B Weston Road,Portland,Dorset,DT5 2BY,50.54094144,-2.44447453,Southern Co-op Uberall API,,,,,,
SC-4705314,Southern Co-op,4705314,373.0,"The Co-operative Food Cranbrook, Younghayes Road",2184060,147 Younghayes Road,Exeter,Devon,EX5 7EA,50.7475484,-3.4154472,Southern Co-op Uberall API,,,,,,
SC-4705325,Southern Co-op,4705325,377.0,"The Co-operative Food Exmouth, Brixington Parade",2184060,Brixington Lane,Exmouth,Devon,EX8 4JS,50.63666109,-3.39135294,Southern Co-op Uberall API,,,,,,
SC-4705329,Southern Co-op,4705329,391.0,"The Co-operative Food Portishead, Port Marine",2184060,319 Newfoundland Way,Bristol,North Somerset,BS20 7QH,51.49098925,-2.75698079,Southern Co-op Uberall API,,,,,,
SC-4705352,Southern Co-op,4705352,405.0,"The Co-operative Food Burnham on Sea, Berrow Road",2184060,229 Berrow Road,Burnham-on-Sea,Somerset,TA8 2JQ,51.258503,-3.005368,Southern Co-op Uberall API,,,,,,
SC-4705359,Southern Co-op,4705359,409.0,"The Co-operative Food Weymouth, Chickerell Road",2184060,Chickerell Road,Weymouth,Dorset,DT4 0RA,50.60897862,-2.47990392,Southern Co-op Uberall API,,,,,,
SC-4705364,Southern Co-op,4705364,152.0,The Co-operative Food Bow,2184060,A3072,Crediton,Devon,EX17 6LA,50.8010782,-3.82621409,Southern Co-op Uberall API,,,,,,
SC-4705199,Southern Co-op,4705199,330.0,"The Co-operative Food Aldershot, Lower Farnham Road",2184061,222 Lower Farnham Road,Aldershot,Hampshire,GU12 4EN,51.23725112,-0.75200755,Southern Co-op Uberall API,,,,,,
SC-4705240,Southern Co-op,4705240,172.0,"The Co-operative Food Banstead, Nork Way",2184061,1 Nork Way,Banstead,Surrey,SM7 1PB,51.3282372,-0.2152736,Southern Co-op Uberall API,,,,,,
SC-4705289,Southern Co-op,4705289,319.0,"The Co-operative Food West Ewell, Ruxley Lane",2184061,138 Ruxley Lane,Epsom,Surrey,KT19 9JS,51.36392135,-0.2745555,Southern Co-op Uberall API,,,,,,
SC-4705301,Southern Co-op,4705301,326.0,The Co-operative Food Chobham,2184061,2 Bagshot Road,Chobham,Surrey,GU24 8BZ,51.3479806,-0.6043504,Southern Co-op Uberall API,,,,,,
SC-4705318,Southern Co-op,4705318,176.0,"The Co-operative Food Windsor, Arthur Road",2184061,72-74 Arthur Road,Windsor,Berkshire,SL4 1RX,51.4826026,-0.6153862,Southern Co-op Uberall API,,,,,,
SC-4705320,Southern Co-op,4705320,317.0,"The Co-operative Food Horsham, Guildford Road",2184061,Guildford Road,Horsham,West Sussex,RH12 1TR,51.0647645,-0.33779118,Southern Co-op Uberall API,,,,,,
SC-4705324,Southern Co-op,4705324,383.0,"The Co-operative Food Addlestone, Church Road",2184061,100-106 Church Road,Addlestone,Surrey,KT15 1SG,51.36952561,-0.49874258,Southern Co-op Uberall API,,,,,,
SC-4705331,Southern Co-op,4705331,370.0,"The Co-operative Food Reigate, London Road",2184061,61 London Road,Reigate,Surrey,RH2 9PR,51.24244412,-0.2053619,Southern Co-op Uberall API,,,,,,
SC-4705341,Southern Co-op,4705341,394.0,"The Co-operative Food Staines, Laleham Road",2184061,194a Laleham Road,Staines,Surrey,TW18 2PA,51.42071461,-0.49976955,Southern Co-op Uberall API,,,,,,
SC-4705348,Southern Co-op,4705348,384.0,"The Co-operative Food Addlestone, New Haw Road",2184061,210 New Haw Road,Addlestone,Surrey,KT15 2DS,51.3579204,-0.48692964,Southern Co-op Uberall API,,,,,,
SC-4705354,Southern Co-op,4705354,382.0,"The Co-operative Food Binfield, Forest Road",2184061,Forest Road,Binfield,Berkshire,RG42 4HP,51.43131057,-0.78978204,Southern Co-op Uberall API,,,,,,
SC-4705357,Southern Co-op,4705357,340.0,"The Co-operative Food Sidcup, The Oval",2184061,51 The Oval,Sidcup,Greater London,DA15 9ER,51.4455449,0.1031574,Southern Co-op Uberall API,,,,,,
SC-4705367,Southern Co-op,4705367,404.0,"The Co-operative Food Wimbledon, Ridgway",2184061,85 Ridgway,London,Greater London,SW19 4ST,51.4210276,-0.2202201,Southern Co-op Uberall API,,,,,,
SC-4705370,Southern Co-op,4705370,425.0,The Co-operative Food Wickhurst Square,2184061,Sargent Way,Horsham,West Sussex,RH12 3XS,51.06663683,-0.36391122,Southern Co-op Uberall API,,,,,,
SC-4969604,Southern Co-op,4969604,428.0,The Co-operative Woodbridge Road,2184061,45 Woodbridge Road,Surrey,Surrey,GU1 4RN,51.242884,-0.5758534,Southern Co-op Uberall API,,,,,,
SC-4705178,Southern Co-op,4705178,345.0,"The Co-operative Food Newbury, Pound Street",2184062,35 Pound Street,Newbury,Berkshire,RG14 6AE,51.3965234,-1.3289766,Southern Co-op Uberall API,,,,,,
SC-4705192,Southern Co-op,4705192,316.0,"The Co-operative Food Rooksdown, Limes Park",2184062,Greenlands Road,Basingstoke,Hampshire,RG24 9RD,51.2815336,-1.1199225,Southern Co-op Uberall API,,,,,,
SC-4705201,Southern Co-op,4705201,121.0,The Co-operative Food Overton,2184062,15 Winchester Street,Overton,Hampshire,RG25 3HR,51.2434147,-1.2627219,Southern Co-op Uberall API,,,,,,
SC-4705210,Southern Co-op,4705210,103.0,"The Co-operative Food Basingstoke, Kings Road",2184062,37-39 Kings Road,Basingstoke,Hampshire,RG22 6DJ,51.25708105,-1.11040445,Southern Co-op Uberall API,,,,,,
SC-4705214,Southern Co-op,4705214,95.0,"The Co-operative Food Beggarwood, Broadmere Road",2184062,57-58 Broadmere Road,Basingstoke,Hampshire,RG22 4AQ,51.22957097,-1.14212787,Southern Co-op Uberall API,,,,,,
SC-4705261,Southern Co-op,4705261,119.0,The Co-operative Food Stockbridge,2184062,High Street,Stockbridge,Hampshire,SO20 6EU,51.11403835,-1.49055775,Southern Co-op Uberall API,,,,,,
SC-4705267,Southern Co-op,4705267,307.0,"The Co-operative Food Winchester, City Road",2184062,16 City Road,Winchester,Hampshire,SO23 8SD,51.06677663,-1.31758962,Southern Co-op Uberall API,,,,,,
SC-4705295,Southern Co-op,4705295,107.0,The Co-operative Food Lambourn,2184062,4 High Street,Hungerford,Berkshire,RG17 8XL,51.50778979,-1.53123392,Southern Co-op Uberall API,,,,,,
SC-4705316,Southern Co-op,4705316,170.0,The Co-operative Food Shrewton,2184062,High Street,Salisbury,Wiltshire,SP3 4BU,51.1943949,-1.9030504,Southern Co-op Uberall API,,,,,,
SC-4705321,Southern Co-op,4705321,212.0,"The Co-operative Food Salisbury, Kelsey Road",2184062,10 Kelsey Road,Salisbury,Wiltshire,SP1 1JP,51.0709429,-1.7862498,Southern Co-op Uberall API,,,,,,
SC-4705335,Southern Co-op,4705335,110.0,The Co-operative Food Alresford,2184062,47 West Street,Alresford,Hampshire,SO24 9BT,51.0898246,-1.1639018,Southern Co-op Uberall API,,,,,,
SC-4705351,Southern Co-op,4705351,403.0,"The Co-operative Food Old Sarum, Crosier Close",2184062,1 Crosier Close,Old Sarum,Wiltshire,SP4 6GX,51.10105086,-1.7867971,Southern Co-op Uberall API,,,,,,
SC-4705358,Southern Co-op,4705358,408.0,"The Co-operative Food Newbury, Brummell Road",2184062,75 Brummell Road,Newbury,Berkshire,RG14 1SG,51.40833816,-1.33749625,Southern Co-op Uberall API,,,,,,
SC-4705368,Southern Co-op,4705368,427.0,"The Co-operative Food Basingstoke, Wallingford Road",2184062,2 Wallingford Road,Basingstoke,Hampshire,RG24 9QD,51.28400355,-1.09717492,Southern Co-op Uberall API,,,,,,
SC-4705371,Southern Co-op,4705371,426.0,The Co-operative Food Picket Twenty,2184062,Picket Twenty Way,Andover,Hampshire,SP11 6TY,51.20532536,-1.44284708,Southern Co-op Uberall API,,,,,,
SC-4705372,Southern Co-op,4705372,415.0,"The Co-operative Food Andover, East Anton Farm Road",2184062,East Anton Farm Road,Andover,Hampshire,SP11 6RD,51.22802632,-1.46647738,Southern Co-op Uberall API,,,,,,
SC-4700814,Southern Co-op,4700814,433.0,Welcome Ashurst,2184063,82 Lyndhurst Road,Southampton,Hampshire,SO40 7BE,50.8947314,-1.5175368,Southern Co-op Uberall API,,,,,,
SC-4700822,Southern Co-op,4700822,431.0,Welcome Marchwood,2184063,Marchwood Village Centre,Southampton,Hampshire,SO40 4SF,50.8908124,-1.4509552,Southern Co-op Uberall API,,,,,,
SC-4700836,Southern Co-op,4700836,434.0,Welcome Brockenhurst,2184063,62 Brookley Road,Brockenhurst,Hampshire,SO42 7RA,50.81923796,-1.5775637,Southern Co-op Uberall API,,,,,,
SC-4705180,Southern Co-op,4705180,171.0,"The Co-operative Food Bournemouth, Belle Vue Road",2184063,143 Belle Vue Road,Bournemouth,Dorset,BH6 3EN,50.7216571,-1.7971482,Southern Co-op Uberall API,,,,,,
SC-4705188,Southern Co-op,4705188,217.0,"The Co-operative Food Bearwood, King John Avenue",2184063,King John Avenue,Poole,Dorset,BH11 9TN,50.7676314,-1.9303024,Southern Co-op Uberall API,,,,,,
SC-4705190,Southern Co-op,4705190,219.0,"The Co-operative Food Creekmoor, Northmead Drive",2184063,Northmead Drive,Poole,Dorset,BH17 7XZ,50.7415267,-2.0033894,Southern Co-op Uberall API,,,,,,
SC-4705191,Southern Co-op,4705191,362.0,"The Co-operative Food Poole, Ringwood Road",2184063,25 Ringwood Road,Poole,Dorset,BH14 0RF,50.72956788,-1.96295226,Southern Co-op Uberall API,,,,,,
SC-4705195,Southern Co-op,4705195,239.0,"The Co-operative Food Bournemouth, Castle Lane",2184063,235 Castle Lane West,Bournemouth,Dorset,BH9 3LD,50.7547849,-1.857598,Southern Co-op Uberall API,,,,,,
SC-4705211,Southern Co-op,4705211,216.0,The Co-operative Food Alderholt,2184063,1 Ringwood Road,Fordingbridge,Dorset,SP6 3DF,50.9114768,-1.8371465,Southern Co-op Uberall API,,,,,,
SC-4705251,Southern Co-op,4705251,81.0,The Co-operative Food Milford,2184063,45 High Street,Lymington,Hampshire,SO41 0QG,50.7255269,-1.5884987,Southern Co-op Uberall API,,,,,,
SC-4705271,Southern Co-op,4705271,393.0,"The Co-operative Food Holbury, Long Lane",2184063,63 Long Lane,Southampton,Hampshire,SO45 2LG,50.8316592,-1.3804619,Southern Co-op Uberall API,,,,,,
SC-4705327,Southern Co-op,4705327,303.0,"The Co-operative Food Bournemouth, Madeira Road",2184063,Madeira Road,Bournemouth,Dorset,BH1 1QQ,50.7237796,-1.8674666,Southern Co-op Uberall API,,,,,,
SC-4705330,Southern Co-op,4705330,173.0,"The Co-operative Food Poole, Tatnam Road",2184063,147 Wimborne Road,Poole,Dorset,BH15 2BS,50.72497758,-1.97774415,Southern Co-op Uberall API,,,,,,
SC-4705332,Southern Co-op,4705332,380.0,"The Co-operative Food Wimborne, Wimborne Rd",2184063,Wimborne Road,Wimborne,Dorset,BH21 1NW,50.804969,-1.9877136,Southern Co-op Uberall API,,,,,,
SC-4705334,Southern Co-op,4705334,148.0,"The Co-operative Food Verwood, Ringwood Road",2184063,Ringwood Road,Verwood,Dorset,BH31 7AL,50.87868217,-1.86530762,Southern Co-op Uberall API,,,,,,
SC-4700827,Southern Co-op,4700827,429.0,Welcome Denvilles,2184064,40 Snowberry Crescent,Havant,Hampshire,PO9 2FE,50.8611556,-0.9625238,Southern Co-op Uberall API,,,,,,
SC-4705198,Southern Co-op,4705198,105.0,"The Co-operative Food Alton, High Street",2184064,34E High Street,Alton,Hampshire,GU34 1BD,51.1491574,-0.9753594,Southern Co-op Uberall API,,,,,,
SC-4705202,Southern Co-op,4705202,122.0,Co-op Food,2184064,14 White Dirt Lane,Waterlooville,Hampshire,PO8 0QL,50.93533525,-1.00057662,Southern Co-op Uberall API,,,,,,
SC-4705207,Southern Co-op,4705207,83.0,"The Co-operative Food Havant, Middle Park Way",2184064,13 Middle Park Way,Havant,Hampshire,PO9 4AB,50.8651127,-0.9999185,Southern Co-op Uberall API,,,,,,
SC-4705222,Southern Co-op,4705222,52.0,"The Co-operative Food Cowplain, London Road",2184064,83 London Road,Waterlooville,Hampshire,PO8 8XB,50.8952652,-1.0179336,Southern Co-op Uberall API,,,,,,
SC-4705223,Southern Co-op,4705223,351.0,The Co-operative Food Four Marks,2184064,30 Winchester Road,Alton,Hampshire,GU34 5HG,51.1130282,-1.0424739,Southern Co-op Uberall API,,,,,,
SC-4705224,Southern Co-op,4705224,365.0,The Co-operative Food Odiham,2184064,56 High Street,Odiham,Hampshire,RG29 1LN,51.2544488,-0.9384996,Southern Co-op Uberall API,,,,,,
SC-4705228,Southern Co-op,4705228,62.0,The Co-operative Food Denmead,2184064,Hambledon Road,Waterlooville,Hampshire,PO7 6NU,50.9040804,-1.0655378,Southern Co-op Uberall API,,,,,,
SC-4705232,Southern Co-op,4705232,90.0,"The Co-operative Food Havant, St Albans Road",2184064,55 Saint Albans Road,Havant,Hampshire,PO9 2JR,50.8626709,-0.9742487,Southern Co-op Uberall API,,,,,,
SC-4705237,Southern Co-op,4705237,66.0,"The Co-operative Food Wickham, The Square",2184064,4 The Square,Fareham,Hampshire,PO17 5JN,50.8992671,-1.1875641,Southern Co-op Uberall API,,,,,,
SC-4705242,Southern Co-op,4705242,78.0,"The Co-operative Food Liphook, Headley Road",2184064,64 Headley Road,Liphook,Hampshire,GU30 7NP,51.0803679,-0.8045245,Southern Co-op Uberall API,,,,,,
